Record_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
7664,2022-12-11,BUY_76796,Italy,IT Software,7934.0,12765955,5036,SOC2,1,0.25,0,Unknown,0,558,0,0.12,,,0,1,0,1,-0.14
7665,2021-09-26,BUY_54306,UK,Chemicals,6150.0,35268378,4123,RoHS,1,0.41,1,1,1,16316,0,0.41,LinkedIn,,1,1,1,0,-0.05
7666,2021-08-27,BUY_10358,Singapore,Medical Devices,,40468932,4788,,0,0.72,0,0,1,7709,0,0.04,Email,,0,0,1,1,0.38
7667,2023-10-31,BUY_33034,UAE,Chemicals,,19369249,6626,RoHS,1,0.31,0,0,1,175,1,0.65,,,1,1,0,1,0.5
7668,2022-08-03,BUY_11987,USA,Electronics,,29321984,6692,,0,0.45,1,Unknown,1,9543,1,0.5,,,1,0,0,1,-0.21
7669,2022-06-20,BUY_71566,France,Machinery,3314.0,9905226,1583,,1,0.92,1,Unknown,0,19322,1,0.2,Call,,0,1,0,1,-0.26
7670,2023-07-17,BUY_69537,UAE,Electronics,1988.0,26813033,2549,ISO9001,0,0.39,1,0,0,406,0,0.59,Email,0.87,1,0,0,1,0.82
7671,2021-02-08,BUY_57690,Australia,Medical Devices,7960.0,22254288,3839,,1,0.9,0,1,1,3193,1,0.96,WhatsApp,,0,1,0,1,-0.09
7672,2022-11-28,BUY_12398,UK,Textiles,784.0,87593282,5169,,0,0.23,0,1,0,13176,0,0.73,WhatsApp,,1,0,0,0,0.3
7673,2021-09-02,BUY_93447,USA,Machinery,,105246411,2519,ISO9001,0,0.11,0,Unknown,1,9348,1,0.59,LinkedIn,0.29,1,1,1,0,0.5
7674,2022-01-23,BUY_51885,UAE,Machinery,,31057300,6669,ISO9001,0,0.95,1,0,1,15450,0,0.35,LinkedIn,0.1,1,0,0,0,0.66
7675,2021-06-11,BUY_67704,Singapore,Textiles,3607.0,104550580,3111,ISO9001,0,0.52,1,1,1,18533,0,0.42,WhatsApp,0.63,1,0,0,1,0.33
7676,2021-07-18,BUY_21661,Australia,Auto Parts,,38416694,5835,,0,0.3,1,Unknown,0,41,0,0.75,LinkedIn,,1,0,0,1,-0.15
7677,2021-05-29,BUY_52916,Netherlands,IT Software,762.0,181932001,5733,ISO27001,1,0.14,1,Unknown,1,16657,1,0.17,LinkedIn,0.93,1,0,0,1,0.74
7678,2024-04-26,BUY_66009,Netherlands,Chemicals,,88463718,2098,REACH,0,0.15,1,Unknown,0,4739,1,0.44,Call,,0,0,0,0,0.29
7679,2025-01-01,,Italy,Electronics,,87980991,3645,ISO9001,1,0.26,0,Unknown,0,498,0,0.79,LinkedIn,,1,0,1,1,0.01
7680,2023-12-05,BUY_74536,Germany,Solar,,123968473,5264,IEC,1,0.73,0,0,1,4468,0,0.54,WhatsApp,,0,1,1,1,-0.57
7681,2021-11-18,BUY_77522,Australia,Chemicals,,151134009,2212,ISO14001,1,0.96,1,0,0,14781,1,0.15,Call,,1,1,0,0,0.51
7682,2022-02-26,BUY_44226,Australia,Electronics,,11619658,1981,,0,0.18,1,Unknown,0,9597,1,0.15,WhatsApp,,0,0,1,1,0.85
7683,2022-12-23,BUY_40894,USA,IT Software,3284.0,41256153,4856,,0,0.1,0,0,1,13880,1,0.65,LinkedIn,,0,0,1,0,-0.94
7684,2021-05-26,BUY_33664,Canada,Chemicals,5390.0,111049717,796,RoHS,0,0.67,1,Unknown,0,13284,0,0.66,Call,,0,1,0,0,0.01
7685,2023-10-29,BUY_10568,USA,Engineering,6684.0,199636522,6614,ISO9001,0,0.43,0,1,1,11339,0,0.83,Call,,0,1,1,1,0.91
7686,2024-02-25,BUY_70464,Netherlands,Auto Parts,7531.0,84570159,5139,ISO9001,0,0.49,0,1,1,3398,0,0.93,Call,,1,1,1,0,-0.49
7687,2025-02-02,BUY_68044,Japan,Electronics,3935.0,134844976,2413,,1,0.59,1,1,1,3666,1,0.36,Call,0.25,0,0,0,0,-0.28
7688,2023-05-20,BUY_99607,Japan,Chemicals,,27968422,6671,RoHS,0,0.93,1,Unknown,0,18621,0,0.41,Email,,1,1,1,1,0.11
7689,2021-09-03,BUY_69838,Singapore,Electronics,774.0,125937978,5058,,0,0.48,1,0,1,17103,0,0.86,Call,,1,1,1,0,0.7
7690,2022-02-28,BUY_70517,Germany,Engineering,1812.0,66695757,1632,CE,1,0.67,1,Unknown,0,14466,0,0.16,Call,0.53,1,0,1,0,0.95
7691,2024-03-22,BUY_98717,Netherlands,Solar,2139.0,129353860,642,UL,1,0.62,1,0,1,5227,0,0.11,,0.39,0,0,0,1,-0.49
7692,2022-05-03,BUY_44348,Canada,Auto Parts,5385.0,100982708,4225,,0,0.23,0,1,1,14588,1,0.12,Call,0.98,1,1,0,1,0.66
7693,2022-01-14,BUY_40983,Canada,Electronics,2257.0,162094706,4226,ISO9001,1,0.01,1,Unknown,1,3340,0,0.24,WhatsApp,,1,0,1,0,0.6
7694,2023-05-23,BUY_83991,UK,Medical Devices,,4967543,4203,,1,0.92,0,0,0,10870,1,0.94,LinkedIn,,1,1,1,0,-0.93
7695,2024-05-23,BUY_10982,UAE,Chemicals,,31556297,2780,ISO14001,1,0.92,1,1,0,10225,1,0.37,LinkedIn,0.19,0,1,0,0,0.24
7696,2023-12-02,BUY_91158,Italy,Machinery,1353.0,135792510,2606,ISO9001,0,0.72,0,Unknown,1,10700,1,0.76,Call,0.77,0,1,0,0,-0.97
7697,2024-04-09,BUY_89145,UK,Pharmaceuticals,1738.0,41370226,4583,WHO-GMP,1,0.51,1,0,0,16133,1,0.46,,,0,1,1,0,-0.12
7698,2022-05-29,BUY_74429,Netherlands,Solar,5804.0,156842805,2065,IEC,0,0.69,1,Unknown,1,10410,1,0.54,Call,,0,1,1,1,0.09
7699,2023-08-22,BUY_94567,Italy,Auto Parts,,167684569,1493,ISO9001,0,0.43,0,Unknown,0,5155,1,0.88,Call,,0,0,1,0,-0.78
7700,2023-05-19,BUY_55244,Germany,Pharmaceuticals,,164727169,4510,EU-GMP,1,0.12,1,1,1,541,0,0.02,Call,,0,1,1,1,-0.6
7701,2024-11-01,,Canada,Machinery,1025.0,143690920,3900,ISO9001,1,0.1,1,1,0,19716,0,0.62,Call,,1,1,0,1,-0.54
7702,2023-12-16,BUY_16954,Canada,Electronics,,199491745,2324,,1,0.38,1,Unknown,1,15112,0,0.52,LinkedIn,0.97,1,0,1,1,-0.67
7703,2024-03-07,BUY_80169,UAE,Engineering,,80627705,4850,ISO14001,0,0.91,1,Unknown,1,17724,1,0.05,LinkedIn,,1,1,0,1,-0.66
7704,2021-10-17,BUY_15691,Netherlands,Pharmaceuticals,,149978691,3185,,1,0.61,0,1,0,17694,0,0.58,WhatsApp,0.84,1,0,1,0,-0.34
7705,2022-01-22,BUY_30190,UAE,Pharmaceuticals,6111.0,86023880,240,,0,0.13,1,Unknown,0,5929,0,0.98,Call,0.57,1,0,1,1,-0.15
7706,2023-06-03,BUY_97580,Italy,Engineering,,50633862,5056,ISO9001,1,0.2,1,1,1,3398,0,0.21,Call,,0,1,0,1,0.93
7707,2022-09-03,BUY_84989,Germany,Medical Devices,,14318200,5902,ISO9001,1,0.22,1,1,0,2484,0,0.87,,,0,0,1,0,-0.8
7708,2023-03-08,BUY_53400,Singapore,Solar,3427.0,157103074,2105,,1,0.82,0,Unknown,1,3794,1,0.14,WhatsApp,,1,0,1,1,0.48
7709,2021-08-14,BUY_36643,UK,Auto Parts,4540.0,90852868,4588,,1,0.01,1,1,0,2007,1,0.11,WhatsApp,,1,0,0,0,0.22
7710,2022-12-18,BUY_25381,Netherlands,Pharmaceuticals,3239.0,13431821,6115,,0,0.04,0,Unknown,0,16666,0,0.74,WhatsApp,,0,0,0,0,0.54
7711,2024-08-17,BUY_27478,France,Medical Devices,7927.0,119623616,4011,ISO9001,1,0.85,1,1,0,9662,0,0.29,,,0,0,0,0,0.41
7712,2024-02-04,BUY_41668,France,IT Software,,123688061,4919,,1,0.3,1,0,0,15659,0,0.6,Email,,1,0,0,1,-0.03
7713,2024-02-17,BUY_28757,Japan,IT Software,6997.0,171565436,2192,SOC2,0,0.04,1,Unknown,0,9901,1,0.14,Email,,0,0,0,1,-0.11
7714,2023-01-09,,France,Machinery,6980.0,186133576,1095,,0,0.65,0,0,0,14298,1,0.08,LinkedIn,0.9,1,0,0,1,0.68
7715,2021-04-03,BUY_67948,Singapore,Medical Devices,,119313447,269,,1,0.81,0,1,0,1,1,0.06,WhatsApp,,1,0,0,0,0.45
7716,2024-08-31,BUY_16696,UAE,Solar,,97146737,4116,,1,0.53,1,0,0,13892,1,0.47,Email,0.0,0,0,0,1,0.44
7717,2021-12-11,BUY_58646,Netherlands,Textiles,,45125536,2873,ISO9001,0,0.72,1,1,1,12426,0,0.51,Email,0.12,0,0,0,0,-0.3
7718,2024-03-04,BUY_20210,USA,Auto Parts,6409.0,65953192,5939,ISO9001,0,0.21,0,1,0,4402,1,0.51,LinkedIn,,1,1,0,1,-0.57
7719,2023-02-04,BUY_11524,France,Medical Devices,1722.0,183639750,6324,ISO9001,1,0.3,0,Unknown,1,4314,0,0.34,Call,,1,0,1,1,-0.69
7720,2021-02-25,BUY_84083,UK,Textiles,,103627471,1813,,1,0.86,1,0,0,7195,0,0.01,LinkedIn,0.84,0,0,0,1,-0.17
7721,2023-03-14,BUY_87502,Netherlands,Solar,,7535971,4743,UL,1,0.25,1,Unknown,1,1041,1,0.04,Email,,0,1,1,1,0.1
7722,2023-01-26,BUY_10842,UAE,Engineering,,62806333,1476,,1,0.02,1,1,0,10500,1,0.01,WhatsApp,,0,0,0,0,-0.02
7723,2022-10-14,BUY_18572,Australia,Auto Parts,7391.0,152938015,3216,,1,0.38,0,0,1,4514,1,0.61,Email,,1,0,0,1,0.67
7724,2023-06-19,BUY_76869,Germany,Machinery,,162430997,4886,ISO9001,0,0.69,1,1,0,8327,1,0.18,Call,0.29,0,0,1,0,-0.8
7725,2024-02-11,BUY_58274,Canada,Engineering,493.0,165545069,3210,,0,0.91,1,1,0,9613,0,0.48,Call,0.29,0,0,1,0,-0.39
7726,2024-01-15,BUY_77548,Singapore,Medical Devices,4527.0,186328104,3328,ISO9001,1,0.97,1,1,0,5894,1,0.75,Email,,1,0,0,1,0.86
7727,2024-06-16,BUY_25645,Italy,Electronics,3920.0,191660678,1260,ISO9001,0,0.11,1,0,0,10342,1,0.19,LinkedIn,,0,0,1,0,-0.59
7728,2023-07-02,BUY_57575,Germany,Solar,1260.0,131457219,3745,UL,0,0.55,1,1,0,14959,1,0.48,WhatsApp,0.73,0,1,1,1,-0.36
7729,2021-03-29,BUY_36786,UAE,Textiles,,16495280,6747,ISO9001,0,0.12,1,1,1,9760,1,0.18,WhatsApp,,1,0,1,0,0.56
7730,2023-02-06,BUY_51877,Japan,Chemicals,7900.0,194986448,2200,RoHS,1,0.28,0,1,1,14988,1,0.72,,,1,1,1,0,-0.71
7731,2024-11-24,BUY_37454,USA,Machinery,,13606995,661,ISO9001,1,0.28,1,Unknown,1,5706,1,0.44,,,1,1,1,1,0.74
7732,2021-07-25,BUY_39688,Singapore,Medical Devices,,59839050,3039,,0,0.81,0,0,0,1020,0,0.13,WhatsApp,,1,0,1,1,0.82
7733,2023-11-09,BUY_60895,Canada,Solar,,98630994,4906,TUV,0,0.9,0,0,0,17982,0,0.79,LinkedIn,,0,0,1,1,-0.05
7734,2024-10-20,BUY_64201,Australia,Auto Parts,5190.0,88851799,5070,ISO9001,1,0.94,1,1,0,8060,0,0.54,Call,0.01,1,0,0,1,-0.08
7735,2024-04-24,BUY_72035,Japan,Auto Parts,,54249351,1211,ISO9001,0,0.57,1,0,1,2648,0,0.63,Call,0.14,0,1,1,0,0.44
7736,2022-06-10,BUY_88143,France,Solar,2532.0,96791116,1734,IEC,0,0.13,0,1,1,4607,1,0.26,LinkedIn,0.34,1,0,1,0,0.15
7737,2021-02-22,BUY_20941,Italy,Machinery,2028.0,56073353,1812,,1,0.23,0,Unknown,0,3498,1,0.96,LinkedIn,,1,0,0,0,-0.39
7738,2023-01-28,BUY_62020,France,IT Software,,13822192,5419,SOC2,1,0.08,1,Unknown,0,475,1,0.12,,,0,1,0,1,0.91
7739,2025-01-05,BUY_70268,Netherlands,Electronics,1897.0,124647748,4335,,0,0.88,0,0,0,14265,0,0.07,WhatsApp,0.89,0,0,1,0,-0.78
7740,2023-03-10,BUY_18905,Germany,Textiles,,34344009,2677,,0,0.73,0,0,0,2409,0,0.09,,0.03,0,0,1,1,-0.69
7741,2024-03-08,BUY_18551,Italy,Electronics,3269.0,15412161,3845,,1,0.23,1,1,0,11373,1,0.13,Email,0.15,0,1,0,0,0.81
7742,2021-03-02,BUY_20680,UK,IT Software,,105364302,3177,SOC2,1,0.86,0,Unknown,0,4441,1,0.45,WhatsApp,,1,0,0,0,0.78
7743,2023-09-22,BUY_33563,Netherlands,Electronics,,190643129,5168,,1,0.06,1,0,0,6151,0,0.88,LinkedIn,0.67,0,0,1,1,-0.51
7744,2021-11-27,BUY_89580,UAE,Medical Devices,3640.0,98518012,2117,,0,0.96,1,Unknown,1,2483,0,0.77,WhatsApp,,1,1,0,1,-0.89
7745,2022-04-22,BUY_26831,UK,Chemicals,,188260452,1997,REACH,0,0.3,0,Unknown,1,4456,0,0.95,,,0,1,1,0,0.58
7746,2024-07-01,BUY_34189,Netherlands,Medical Devices,5608.0,165406915,5179,,1,0.37,1,Unknown,0,358,1,0.1,Call,,0,0,1,0,-0.88
7747,2024-03-13,BUY_52667,USA,Pharmaceuticals,3575.0,147577425,1206,WHO-GMP,1,0.6,1,Unknown,0,9288,1,0.24,WhatsApp,,1,1,0,0,-0.89
7748,2021-03-03,,UAE,Auto Parts,,99379005,5926,ISO9001,1,0.63,1,Unknown,1,11141,1,0.71,Call,,0,0,1,1,-0.49
7749,2022-02-16,,UAE,IT Software,,177763915,3637,ISO27001,0,0.28,1,0,0,10234,1,0.35,,,1,0,0,0,0.39
7750,2021-08-09,BUY_33112,USA,IT Software,,103296814,777,GDPR,1,0.25,0,1,1,16048,0,0.58,Email,0.23,0,1,0,1,0.12
7751,2024-06-07,BUY_32968,UAE,Chemicals,,140471034,4351,,1,0.21,0,Unknown,1,3202,0,0.93,,,1,1,0,1,-0.38
7752,2022-09-09,BUY_23708,Germany,Solar,,70452827,2109,TUV,1,0.84,0,Unknown,0,6789,1,0.35,LinkedIn,0.95,0,1,0,0,0.17
7753,2024-07-24,BUY_16971,UAE,Textiles,4212.0,159045759,5554,ISO9001,0,0.48,1,1,0,10058,0,0.55,,,0,1,1,0,-0.67
7754,2022-03-20,BUY_74569,France,Textiles,5590.0,17196793,4062,,0,0.18,0,Unknown,0,19862,0,0.18,LinkedIn,0.7,1,0,1,1,0.05
7755,2021-11-27,BUY_63316,USA,Chemicals,,179936999,5630,RoHS,1,0.96,1,1,1,17953,0,0.79,,0.35,1,0,0,0,0.5
7756,2023-04-04,BUY_84848,USA,Machinery,,90146433,1429,ISO9001,1,0.4,1,0,0,18390,0,0.06,WhatsApp,,1,0,1,1,0.43
7757,2021-11-19,BUY_83450,Netherlands,Solar,,75363709,6351,UL,1,0.91,1,Unknown,1,4355,0,0.74,WhatsApp,,0,1,1,1,0.36
7758,2021-03-03,BUY_33734,Singapore,IT Software,4514.0,103762256,1592,,0,0.37,0,1,0,7161,1,0.8,LinkedIn,0.28,1,1,1,1,-0.99
7759,2023-11-09,BUY_42450,Canada,Engineering,,192129397,1756,ISO9001,0,0.72,1,1,0,8768,0,0.14,Call,,1,0,1,1,0.35
7760,2022-06-03,BUY_33121,Japan,Solar,,66797675,6021,UL,1,0.71,0,0,1,4839,0,0.79,WhatsApp,,0,0,0,1,0.57
7761,2024-12-04,BUY_79639,Netherlands,Solar,2990.0,54965850,4875,IEC,1,0.73,0,0,0,10205,0,0.08,WhatsApp,0.54,1,1,0,1,0.77
7762,2024-11-18,BUY_24717,Italy,Chemicals,,100322447,6992,ISO14001,0,0.7,0,Unknown,0,8322,1,0.3,WhatsApp,,0,1,0,1,0.81
7763,2022-05-04,BUY_99214,Singapore,Chemicals,,38450097,5381,ISO14001,0,0.42,0,Unknown,1,14280,1,0.41,Email,,0,0,0,0,0.33
7764,2021-04-16,BUY_78464,Japan,IT Software,,116299892,4235,SOC2,1,0.88,0,0,1,10234,0,0.41,Call,,1,1,0,1,0.88
7765,2022-06-13,BUY_96202,Canada,Chemicals,,92597240,6063,RoHS,1,0.03,1,1,0,15135,0,0.39,Email,,1,0,0,0,0.7
7766,2021-06-21,BUY_27747,Canada,Pharmaceuticals,6580.0,6912051,182,WHO-GMP,1,0.77,0,1,1,2013,1,0.56,Call,,0,1,1,1,-0.93
7767,2022-11-16,BUY_39980,Singapore,Pharmaceuticals,848.0,174367508,5886,EU-GMP,0,0.52,1,Unknown,1,1510,1,0.75,Call,,0,1,1,1,0.1
7768,2021-01-10,BUY_98843,Germany,Medical Devices,7519.0,137979850,742,ISO9001,0,0.71,1,0,0,1796,0,0.18,WhatsApp,,0,0,0,0,-0.47
7769,2021-06-10,BUY_74477,Italy,Pharmaceuticals,7795.0,117920897,1869,EU-GMP,1,0.23,1,1,0,8569,1,0.74,,0.35,1,0,0,0,-0.97
7770,2022-07-14,BUY_50002,Singapore,IT Software,,49567233,977,ISO27001,1,0.22,1,Unknown,1,4900,1,0.32,Email,,0,0,1,0,-0.02
7771,2023-10-31,BUY_32277,Japan,Chemicals,,24212343,1291,REACH,1,0.82,1,0,1,9430,0,0.59,Call,,1,1,1,1,0.38
7772,2024-10-16,BUY_50935,Australia,IT Software,,109562257,3612,,1,0.7,0,1,0,11305,0,0.38,,,0,1,1,1,0.59
7773,2021-03-05,BUY_10655,Netherlands,Solar,,61894412,4126,IEC,1,0.92,1,1,0,359,0,0.25,WhatsApp,,0,0,1,0,-0.96
7774,2021-11-26,BUY_90265,UK,Textiles,6911.0,134312472,6603,,1,0.15,1,Unknown,0,17457,1,0.42,WhatsApp,,1,1,1,0,0.88
7775,2023-08-04,BUY_54660,Italy,Engineering,,180764899,6746,ISO14001,1,0.04,1,0,0,7335,1,0.26,,0.18,0,1,0,1,0.6
7776,2023-07-17,BUY_19210,Italy,Pharmaceuticals,,121723252,64,,1,0.51,0,0,1,4228,0,0.63,WhatsApp,,0,1,0,0,0.04
7777,2022-10-17,BUY_50499,Singapore,Machinery,7498.0,66805003,4784,,0,0.53,0,0,0,15423,1,0.15,,,0,1,1,1,-0.55
7778,2024-05-25,BUY_66984,Italy,Electronics,1207.0,103859239,3144,ISO9001,0,0.28,0,0,0,8647,1,0.91,,,1,1,0,1,-0.68
7779,2024-04-21,BUY_95148,Australia,Textiles,,66514214,1726,ISO9001,0,0.52,1,0,0,19818,0,0.98,LinkedIn,,1,0,0,1,-0.75
7780,2024-06-25,BUY_15259,Singapore,Auto Parts,,27847525,3387,,0,0.62,0,0,1,1470,1,0.68,,,0,0,0,1,-0.55
7781,2022-03-16,BUY_62683,Singapore,Medical Devices,4422.0,65335923,1745,,1,0.25,1,Unknown,0,656,0,0.73,,0.26,1,1,0,0,-0.74
7782,2023-02-10,BUY_31096,Netherlands,IT Software,,57268637,812,SOC2,1,0.06,0,0,1,8831,1,0.32,Email,,1,1,0,1,-0.57
7783,2023-09-24,BUY_36914,Singapore,Auto Parts,,133261008,854,ISO9001,0,0.24,0,1,0,11075,1,0.05,Email,,1,1,1,1,-0.61
7784,2023-10-18,BUY_44657,Japan,Chemicals,,139977582,1575,,1,0.47,0,Unknown,1,14323,0,0.24,,0.95,1,0,0,0,-0.04
7785,2023-12-08,,Italy,Chemicals,,172181251,2879,RoHS,1,0.93,1,Unknown,0,9383,0,0.23,,,1,1,0,0,0.46
7786,2021-09-08,BUY_78384,Netherlands,Medical Devices,5460.0,118383391,4664,,0,0.82,0,0,1,5543,1,0.17,,,1,0,1,1,-0.44
7787,2021-07-15,BUY_54002,Singapore,Solar,,62350971,2983,UL,0,0.51,1,1,0,18310,0,0.72,WhatsApp,,1,1,0,0,0.01
7788,2024-01-18,,Italy,Chemicals,,146207514,1203,ISO14001,0,0.33,0,0,0,712,0,0.63,LinkedIn,,0,0,0,0,-0.99
7789,2023-05-09,BUY_76067,Australia,Engineering,,103821404,1487,ISO14001,1,0.03,1,0,1,10064,0,0.35,LinkedIn,,1,1,0,0,0.12
7790,2023-09-23,BUY_42978,UK,Engineering,,10546453,5528,CE,0,0.83,0,0,1,8455,0,0.92,,,1,1,1,1,-0.48
7791,2023-12-01,BUY_35427,Australia,Engineering,6272.0,74591680,5522,ISO14001,1,0.4,1,0,1,13564,1,0.82,WhatsApp,0.67,1,1,1,1,0.49
7792,2024-12-31,BUY_78434,Canada,Machinery,1662.0,119786215,5651,,0,0.33,0,0,1,5997,0,0.31,,0.68,0,0,0,1,-0.3
7793,2024-11-07,BUY_38593,Canada,Electronics,,160495665,1366,,0,0.52,0,0,0,328,0,0.64,Call,,1,0,0,1,0.61
7794,2024-02-26,BUY_79635,Germany,Solar,3408.0,108433943,3030,UL,0,0.01,0,Unknown,1,3389,0,0.92,WhatsApp,,1,1,1,1,-0.12
7795,2024-02-22,BUY_26051,France,Chemicals,3289.0,93428076,47,ISO14001,0,0.36,1,1,0,8028,1,0.87,LinkedIn,0.95,0,0,1,1,-0.78
7796,2023-05-19,BUY_54880,Italy,Chemicals,,112774772,4740,REACH,0,0.25,1,1,1,4786,1,0.49,Email,,1,0,0,1,0.08
7797,2022-05-16,BUY_57124,Canada,Chemicals,,9310271,981,ISO14001,1,0.6,1,Unknown,0,19069,0,0.88,Email,,1,0,1,0,-0.53
7798,2024-08-27,BUY_91744,Australia,Textiles,,133744729,1453,,1,0.83,0,0,1,19483,1,0.99,WhatsApp,0.57,0,0,0,1,0.3
7799,2022-05-18,BUY_31653,Japan,Pharmaceuticals,4371.0,39719178,6232,EU-GMP,1,0.54,1,Unknown,1,390,1,0.9,,,0,0,1,0,0.62
7800,2024-09-10,,Japan,Electronics,,120644078,3432,ISO9001,0,0.44,0,0,0,9362,0,0.67,LinkedIn,,0,0,0,0,0.09
7801,2024-02-23,BUY_68164,France,Machinery,2331.0,44083946,1815,,0,0.19,1,1,0,16494,1,0.54,LinkedIn,,1,0,0,1,0.06
7802,2023-08-22,BUY_92386,Canada,Pharmaceuticals,,185361385,2189,WHO-GMP,0,0.66,0,1,0,5053,0,0.23,LinkedIn,,0,0,1,0,-0.22
7803,2022-10-25,BUY_91479,Netherlands,IT Software,,43376685,2935,GDPR,0,0.56,0,Unknown,1,15449,0,0.6,Email,,1,1,0,0,-0.26
7804,2024-02-28,BUY_87762,Singapore,Electronics,,131190602,6204,,0,0.34,1,1,0,7094,0,0.36,Call,,0,0,1,1,-0.39
7805,2023-12-05,BUY_59893,France,IT Software,1266.0,69799758,4693,ISO27001,0,0.71,1,Unknown,0,9289,1,0.47,,,1,1,0,0,0.32
7806,2021-10-20,BUY_66318,Netherlands,Auto Parts,5064.0,109087578,2442,ISO9001,0,0.47,0,0,0,17492,1,0.03,WhatsApp,,0,0,0,1,-0.13
7807,2021-05-16,BUY_99585,Italy,IT Software,6509.0,29976152,4359,,1,0.03,1,Unknown,1,14864,1,0.04,LinkedIn,0.34,1,1,0,0,0.02
7808,2023-09-22,BUY_30931,UK,IT Software,,178717333,3103,ISO27001,1,0.81,1,0,0,4602,0,0.48,LinkedIn,,0,1,1,1,-0.44
7809,2021-08-26,BUY_79327,France,Engineering,2479.0,10136417,432,,0,0.41,0,0,1,10900,1,0.53,WhatsApp,,1,1,1,1,-0.08
7810,2021-01-24,BUY_24066,Netherlands,Auto Parts,2163.0,173463379,4259,,0,0.97,1,Unknown,0,3166,0,0.16,,0.02,1,1,1,1,-0.34
7811,2022-04-27,BUY_70566,UK,Chemicals,,128911687,6439,REACH,0,0.11,1,Unknown,0,3470,0,0.77,LinkedIn,,1,1,1,1,-0.02
7812,2022-07-20,BUY_61465,Australia,Medical Devices,,128497502,1046,ISO9001,1,0.21,0,Unknown,0,3287,0,0.91,,,0,0,0,0,0.59
7813,2024-01-25,BUY_98353,USA,Machinery,7719.0,16434272,5707,ISO9001,1,0.86,1,Unknown,1,5870,0,0.42,LinkedIn,0.04,1,0,0,1,-0.93
7814,2021-11-27,BUY_53588,France,Medical Devices,5338.0,159138307,4523,ISO9001,0,0.71,0,0,0,19120,0,0.49,LinkedIn,,1,1,1,1,0.19
7815,2023-08-26,BUY_35884,Canada,Auto Parts,,10220113,6383,ISO9001,1,0.81,1,Unknown,1,10656,1,0.5,WhatsApp,,1,1,1,0,0.97
7816,2024-11-22,BUY_23640,Australia,Solar,,87775421,3872,IEC,1,0.87,1,0,1,17906,1,0.6,,0.06,0,1,0,1,0.38
7817,2024-02-17,BUY_99255,UAE,Solar,5465.0,23113102,3876,IEC,1,0.83,0,0,1,17245,0,0.13,,0.8,1,1,1,0,-0.14
7818,2021-06-26,BUY_20410,Singapore,Textiles,,100429547,3333,ISO9001,1,0.43,0,1,0,3243,1,0.94,,,1,0,1,1,0.71
7819,2022-03-24,BUY_69297,Germany,Engineering,1286.0,105208026,5615,CE,1,0.99,1,0,1,16990,1,0.37,WhatsApp,0.9,0,1,1,1,0.86
7820,2025-02-07,BUY_24835,USA,Engineering,1933.0,33735285,2868,ISO9001,1,0.63,1,0,0,2347,0,0.07,Call,0.02,0,1,1,1,-0.98
7821,2022-01-06,BUY_99203,Singapore,IT Software,451.0,164078473,3387,ISO27001,1,0.42,1,Unknown,0,8172,1,0.9,,0.52,1,0,1,0,0.51
7822,2021-10-09,BUY_51129,Canada,Electronics,570.0,20020090,4191,,0,0.48,0,0,0,10949,1,0.09,Email,0.74,0,0,0,0,-0.24
7823,2022-11-13,BUY_47315,Japan,Solar,,129739228,4284,IEC,0,0.55,0,1,1,9143,1,0.32,LinkedIn,,1,0,0,1,-0.11
7824,2024-03-21,BUY_75936,UAE,Pharmaceuticals,,9150375,6144,EU-GMP,1,0.84,1,Unknown,1,13224,0,0.33,LinkedIn,,0,1,0,0,-0.46
7825,2022-07-18,BUY_43763,Japan,Textiles,1326.0,54543720,882,ISO9001,1,0.63,1,Unknown,0,5697,0,0.47,WhatsApp,0.32,1,1,1,1,0.99
7826,2025-01-08,BUY_19064,Italy,Engineering,,183342826,614,ISO9001,0,0.11,0,Unknown,1,8918,0,0.86,Call,0.56,1,1,0,0,0.99
7827,2021-05-04,BUY_58571,Australia,Medical Devices,6997.0,99680072,238,,1,0.6,1,1,1,13923,1,0.53,Call,,1,1,1,1,0.34
7828,2023-03-03,BUY_72725,UK,Medical Devices,,30529035,3872,,1,0.95,0,0,0,5629,1,0.59,WhatsApp,0.77,0,0,0,1,0.19
7829,2021-07-03,BUY_77394,Australia,Pharmaceuticals,381.0,73362457,661,,0,0.08,0,1,1,18060,1,0.35,Email,,0,0,1,0,0.12
7830,2021-05-10,BUY_58942,France,Medical Devices,,177487840,2233,,0,0.74,0,0,1,1213,1,0.8,WhatsApp,0.22,1,1,1,0,0.05
7831,2021-12-26,BUY_60578,Singapore,Pharmaceuticals,7481.0,180909041,4801,,0,0.47,0,0,1,2081,0,0.26,Email,,0,1,0,1,0.65
7832,2023-02-02,BUY_54185,Singapore,Machinery,,122165676,2527,,0,0.8,1,0,1,9956,0,0.04,WhatsApp,,1,0,0,0,0.13
7833,2023-06-02,BUY_70918,France,Engineering,424.0,99626823,5610,ISO9001,0,0.86,1,0,0,19149,1,0.54,Call,0.09,1,0,0,0,-0.69
